candidate_id,file_name,file_type,raw_text,cleaned_text,candidate_name,current_position,years_of_experience,education,gpa,technical_skills,soft_skills,programming_languages,frameworks,libraries,databases,cloud_platforms,devops_tools,operating_systems,testing_tools,certifications,projects,work_experience,achievements,industries,domains,spoken_languages,keywords
R811,R811.docx,docx,"Resume R811
Resume Id
R811
Resume Text
Professional
Resume Skills
Machine Learning, React, NLP, SQL, Power BI, Cloud Computing
Experience Years
3
Education Level
Bachelors
Projects
- Developed a web application using Flask and React
- Designed scalable backend systems using Node.js
Job Role
Software Engineer
Cleaned Text
professional",resume r811 resume id r811 resume text professional resume skill machine learning react nlp sql power bi cloud computing experience year education level bachelor project developed web application using flask react designed scalable backend system using node.js job role software engineer cleaned text professional,Experience Years,,3,[],,"['Flask', 'JavaScript', 'Machine Learning', 'Node.js', 'React', 'SQL']",[],"['JavaScript', 'SQL']","['Flask', 'Node.js', 'React']",[],[],[],[],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Flask', 'JavaScript', 'Node.js', 'React'], 'description': 'Designed scalable backend systems using Node.js Job Role Software Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Flask', 'JavaScript', 'Machine Learning', 'Node.js', 'React', 'SQL']"
R4533,R4533.docx,docx,"Resume R4533
Resume Id
R4533
Resume Text
Professional
Resume Skills
C++, Java, NLP
Experience Years
0
Education Level
Bachelors
Projects
- Implemented deep learning models using TensorFlow
- Developed a web application using Flask and React
- Built a machine learning model for predicting customer churn
Job Role
Data Analyst
Cleaned Text
professional",resume r4533 resume id r4533 resume text professional resume skill c++ java nlp experience year education level bachelor project implemented deep learning model using tensorflow developed web application using flask react built machine learning model predicting customer churn job role data analyst cleaned text professional,Experience Years,,0,[],,"['C', 'C++', 'Deep Learning', 'Flask', 'Java', 'Machine Learning', 'React', 'TensorFlow']",[],"['C', 'C++', 'Java']","['Flask', 'React']",['TensorFlow'],[],[],[],[],[],[],"[{'project_name': 'Implemented deep learning models using TensorFlow', 'role': None, 'technologies': ['Deep Learning', 'Flask', 'Machine Learning', 'React', 'TensorFlow'], 'description': 'Developed a web application using Flask and React Built a machine learning model for predicting customer churn Job Role Data Analyst Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'Deep Learning', 'Flask', 'Java', 'Machine Learning', 'React', 'TensorFlow']"
R1095,R1095.docx,docx,"Resume R1095
Resume Id
R1095
Resume Text
Professional
Resume Skills
SQL, Python, React, Flask, NLP
Experience Years
1
Education Level
PhD
Projects
- Implemented deep learning models using TensorFlow
Job Role
Frontend Developer
Cleaned Text
professional",resume r1095 resume id r1095 resume text professional resume skill sql python react flask nlp experience year education level phd project implemented deep learning model using tensorflow job role frontend developer cleaned text professional,Experience Years,,1,[],,"['Deep Learning', 'Flask', 'Python', 'React', 'SQL', 'TensorFlow']",[],"['Python', 'SQL']","['Flask', 'React']",['TensorFlow'],[],[],[],[],[],[],"[{'project_name': 'Implemented deep learning models using TensorFlow', 'role': None, 'technologies': ['Deep Learning', 'TensorFlow'], 'description': 'Job Role Frontend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Flask', 'Python', 'React', 'SQL', 'TensorFlow']"
R5618,R5618.docx,docx,"Resume R5618
Resume Id
R5618
Resume Text
Professional
Resume Skills
Node.js, Kubernetes, Flask
Experience Years
6
Education Level
Masters
Projects
- Developed a web application using Flask and React
- Created interactive dashboards using Power BI
Job Role
Data Scientist
Cleaned Text
professional",resume r5618 resume id r5618 resume text professional resume skill node.js kubernetes flask experience year education level master project developed web application using flask react created interactive dashboard using power bi job role data scientist cleaned text professional,Experience Years,,6,[],,"['Flask', 'JavaScript', 'Kubernetes', 'Node.js', 'React']",[],['JavaScript'],"['Flask', 'Node.js', 'React']",[],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Flask', 'React'], 'description': 'Created interactive dashboards using Power BI Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['Data Science', 'Flask', 'JavaScript', 'Kubernetes', 'Node.js', 'React']"
R3983,R3983.docx,docx,"Resume R3983
Resume Id
R3983
Resume Text
Professional
Resume Skills
Node.js, Machine Learning, Python
Experience Years
5
Education Level
Bachelors
Projects
- Developed a web application using Flask and React
- Built a machine learning model for predicting customer churn
Job Role
Data Analyst
Cleaned Text
professional",resume r3983 resume id r3983 resume text professional resume skill node.js machine learning python experience year education level bachelor project developed web application using flask react built machine learning model predicting customer churn job role data analyst cleaned text professional,Experience Years,,5,[],,"['Flask', 'JavaScript', 'Machine Learning', 'Node.js', 'Python', 'React']",[],"['JavaScript', 'Python']","['Flask', 'Node.js', 'React']",[],[],[],[],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Flask', 'Machine Learning', 'React'], 'description': 'Built a machine learning model for predicting customer churn Job Role Data Analyst Cleaned Text professional'}]",[],[],['Education'],[],[],"['Flask', 'JavaScript', 'Machine Learning', 'Node.js', 'Python', 'React']"
R5969,R5969.docx,docx,"Resume R5969
Resume Id
R5969
Resume Text
Professional
Resume Skills
Kubernetes, Power BI, React, Java, NLP
Experience Years
2
Education Level
PhD
Projects
- Designed scalable backend systems using Node.js
- Implemented deep learning models using TensorFlow
Job Role
Frontend Developer
Cleaned Text
professional",resume r5969 resume id r5969 resume text professional resume skill kubernetes power bi react java nlp experience year education level phd project designed scalable backend system using node.js implemented deep learning model using tensorflow job role frontend developer cleaned text professional,Experience Years,,2,[],,"['Deep Learning', 'Java', 'JavaScript', 'Kubernetes', 'Node.js', 'React', 'TensorFlow']",[],"['Java', 'JavaScript']","['Node.js', 'React']",['TensorFlow'],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['Deep Learning', 'JavaScript', 'Node.js', 'TensorFlow'], 'description': 'Implemented deep learning models using TensorFlow Job Role Frontend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Java', 'JavaScript', 'Kubernetes', 'Node.js', 'React', 'TensorFlow']"
R836,R836.docx,docx,"Resume R836
Resume Id
R836
Resume Text
Professional
Resume Skills
C++, Node.js, Python, SQL, Excel, Data Analysis, Deep Learning
Experience Years
4
Education Level
PhD
Projects
- Developed a web application using Flask and React
Job Role
Backend Developer
Cleaned Text
professional",resume r836 resume id r836 resume text professional resume skill c++ node.js python sql excel data analysis deep learning experience year education level phd project developed web application using flask react job role backend developer cleaned text professional,Experience Years,,4,[],,"['C', 'C++', 'Deep Learning', 'Flask', 'JavaScript', 'Node.js', 'Python', 'React', 'SQL']",[],"['C', 'C++', 'JavaScript', 'Python', 'SQL']","['Flask', 'Node.js', 'React']",[],[],[],[],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Flask', 'React'], 'description': 'Job Role Backend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'Deep Learning', 'Flask', 'JavaScript', 'Node.js', 'Python', 'React', 'SQL']"
R5233,R5233.docx,docx,"Resume R5233
Resume Id
R5233
Resume Text
Professional
Resume Skills
Docker, TensorFlow, Django, Java, React, Machine Learning, Flask
Experience Years
10
Education Level
Masters
Projects
- Built a machine learning model for predicting customer churn
- Implemented deep learning models using TensorFlow
- Developed a web application using Flask and React
Job Role
Backend Developer
Cleaned Text
professional",resume r5233 resume id r5233 resume text professional resume skill docker tensorflow django java react machine learning flask experience year 10 education level master project built machine learning model predicting customer churn implemented deep learning model using tensorflow developed web application using flask react job role backend developer cleaned text professional,Experience Years,,10,[],,"['Deep Learning', 'Django', 'Docker', 'Flask', 'Java', 'Machine Learning', 'React', 'TensorFlow']",[],['Java'],"['Django', 'Flask', 'React']",['TensorFlow'],[],[],['Docker'],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Deep Learning', 'Flask', 'Machine Learning', 'React', 'TensorFlow'], 'description': 'Implemented deep learning models using TensorFlow Developed a web application using Flask and React Job Role Backend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Django', 'Docker', 'Flask', 'Java', 'Machine Learning', 'React', 'TensorFlow']"
R5257,R5257.docx,docx,"Resume R5257
Resume Id
R5257
Resume Text
Professional
Resume Skills
PyTorch, Node.js, Power BI, Deep Learning
Experience Years
0
Education Level
Masters
Projects
- Built a machine learning model for predicting customer churn
- Developed a web application using Flask and React
Job Role
Backend Developer
Cleaned Text
professional",resume r5257 resume id r5257 resume text professional resume skill pytorch node.js power bi deep learning experience year education level master project built machine learning model predicting customer churn developed web application using flask react job role backend developer cleaned text professional,Experience Years,,0,[],,"['Deep Learning', 'Flask', 'JavaScript', 'Machine Learning', 'Node.js', 'PyTorch', 'React']",[],['JavaScript'],"['Flask', 'Node.js', 'React']",['PyTorch'],[],[],[],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Flask', 'Machine Learning', 'React'], 'description': 'Developed a web application using Flask and React Job Role Backend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Flask', 'JavaScript', 'Machine Learning', 'Node.js', 'PyTorch', 'React']"
R5611,R5611.docx,docx,"Resume R5611
Resume Id
R5611
Resume Text
Professional
Resume Skills
Java, Django, Power BI, Kubernetes
Experience Years
5
Education Level
Bachelors
Projects
- Implemented deep learning models using TensorFlow
Job Role
Data Analyst
Cleaned Text
professional",resume r5611 resume id r5611 resume text professional resume skill java django power bi kubernetes experience year education level bachelor project implemented deep learning model using tensorflow job role data analyst cleaned text professional,Experience Years,,5,[],,"['Deep Learning', 'Django', 'Java', 'Kubernetes', 'TensorFlow']",[],['Java'],['Django'],['TensorFlow'],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Implemented deep learning models using TensorFlow', 'role': None, 'technologies': ['Deep Learning', 'TensorFlow'], 'description': 'Job Role Data Analyst Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Django', 'Java', 'Kubernetes', 'TensorFlow']"
R516,R516.docx,docx,"Resume R516
Resume Id
R516
Resume Text
Professional
Resume Skills
Flask, Kubernetes, SQL, Node.js, React, TensorFlow
Experience Years
8
Education Level
Masters
Projects
- Built a machine learning model for predicting customer churn
Job Role
Backend Developer
Cleaned Text
professional",resume r516 resume id r516 resume text professional resume skill flask kubernetes sql node.js react tensorflow experience year education level master project built machine learning model predicting customer churn job role backend developer cleaned text professional,Experience Years,,8,[],,"['Flask', 'JavaScript', 'Kubernetes', 'Machine Learning', 'Node.js', 'React', 'SQL', 'TensorFlow']",[],"['JavaScript', 'SQL']","['Flask', 'Node.js', 'React']",['TensorFlow'],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Machine Learning'], 'description': 'Job Role Backend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Flask', 'JavaScript', 'Kubernetes', 'Machine Learning', 'Node.js', 'React', 'SQL', 'TensorFlow']"
R5575,R5575.docx,docx,"Resume R5575
Resume Id
R5575
Resume Text
Professional
Resume Skills
Cloud Computing, Flask, NLP, TensorFlow, PyTorch, Java
Experience Years
2
Education Level
Bachelors
Projects
- Implemented deep learning models using TensorFlow
Job Role
Backend Developer
Cleaned Text
professional",resume r5575 resume id r5575 resume text professional resume skill cloud computing flask nlp tensorflow pytorch java experience year education level bachelor project implemented deep learning model using tensorflow job role backend developer cleaned text professional,Experience Years,,2,[],,"['Deep Learning', 'Flask', 'Java', 'PyTorch', 'TensorFlow']",[],['Java'],['Flask'],"['PyTorch', 'TensorFlow']",[],[],[],[],[],[],"[{'project_name': 'Implemented deep learning models using TensorFlow', 'role': None, 'technologies': ['Deep Learning', 'TensorFlow'], 'description': 'Job Role Backend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Flask', 'Java', 'PyTorch', 'TensorFlow']"
R4099,R4099.docx,docx,"Resume R4099
Resume Id
R4099
Resume Text
Professional
Resume Skills
Deep Learning, Power BI, Node.js, PyTorch, Machine Learning
Experience Years
8
Education Level
PhD
Projects
- Created interactive dashboards using Power BI
Job Role
Frontend Developer
Cleaned Text
professional",resume r4099 resume id r4099 resume text professional resume skill deep learning power bi node.js pytorch machine learning experience year education level phd project created interactive dashboard using power bi job role frontend developer cleaned text professional,Experience Years,,8,[],,"['Deep Learning', 'JavaScript', 'Machine Learning', 'Node.js', 'PyTorch']",[],['JavaScript'],['Node.js'],['PyTorch'],[],[],[],[],[],[],"[{'project_name': 'Created interactive dashboards using Power BI', 'role': None, 'technologies': [], 'description': 'Job Role Frontend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'JavaScript', 'Machine Learning', 'Node.js', 'PyTorch']"
R848,R848.docx,docx,"Resume R848
Resume Id
R848
Resume Text
Professional
Resume Skills
Java, Power BI, Kubernetes, Data Analysis, React, NLP, Machine Learning, Django
Experience Years
10
Education Level
Bachelors
Projects
- Designed scalable backend systems using Node.js
Job Role
Data Analyst
Cleaned Text
professional",resume r848 resume id r848 resume text professional resume skill java power bi kubernetes data analysis react nlp machine learning django experience year 10 education level bachelor project designed scalable backend system using node.js job role data analyst cleaned text professional,Experience Years,,10,[],,"['Django', 'Java', 'JavaScript', 'Kubernetes', 'Machine Learning', 'Node.js', 'React']",[],"['Java', 'JavaScript']","['Django', 'Node.js', 'React']",[],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['JavaScript', 'Node.js'], 'description': 'Job Role Data Analyst Cleaned Text professional'}]",[],[],['Education'],[],[],"['Django', 'Java', 'JavaScript', 'Kubernetes', 'Machine Learning', 'Node.js', 'React']"
R3327,R3327.docx,docx,"Resume R3327
Resume Id
R3327
Resume Text
Professional
Resume Skills
React, PyTorch, C++, NLP
Experience Years
2
Education Level
PhD
Projects
- Implemented deep learning models using TensorFlow
- Built a machine learning model for predicting customer churn
Job Role
Data Scientist
Cleaned Text
professional",resume r3327 resume id r3327 resume text professional resume skill react pytorch c++ nlp experience year education level phd project implemented deep learning model using tensorflow built machine learning model predicting customer churn job role data scientist cleaned text professional,Experience Years,,2,[],,"['C', 'C++', 'Deep Learning', 'Machine Learning', 'PyTorch', 'React', 'TensorFlow']",[],"['C', 'C++']",['React'],"['PyTorch', 'TensorFlow']",[],[],[],[],[],[],"[{'project_name': 'Implemented deep learning models using TensorFlow', 'role': None, 'technologies': ['Deep Learning', 'Machine Learning', 'TensorFlow'], 'description': 'Built a machine learning model for predicting customer churn Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['C', 'C++', 'Data Science', 'Deep Learning', 'Machine Learning', 'PyTorch', 'React', 'TensorFlow']"
R5803,R5803.docx,docx,"Resume R5803
Resume Id
R5803
Resume Text
Professional
Resume Skills
Data Analysis, Excel, Django, C++, React, Kubernetes
Experience Years
2
Education Level
PhD
Projects
- Built a machine learning model for predicting customer churn
- Implemented deep learning models using TensorFlow
Job Role
Backend Developer
Cleaned Text
professional",resume r5803 resume id r5803 resume text professional resume skill data analysis excel django c++ react kubernetes experience year education level phd project built machine learning model predicting customer churn implemented deep learning model using tensorflow job role backend developer cleaned text professional,Experience Years,,2,[],,"['C', 'C++', 'Deep Learning', 'Django', 'Kubernetes', 'Machine Learning', 'React', 'TensorFlow']",[],"['C', 'C++']","['Django', 'React']",['TensorFlow'],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Deep Learning', 'Machine Learning', 'TensorFlow'], 'description': 'Implemented deep learning models using TensorFlow Job Role Backend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'Deep Learning', 'Django', 'Kubernetes', 'Machine Learning', 'React', 'TensorFlow']"
R2082,R2082.docx,docx,"Resume R2082
Resume Id
R2082
Resume Text
Professional
Resume Skills
Node.js, React, PyTorch
Experience Years
4
Education Level
PhD
Projects
- Implemented deep learning models using TensorFlow
- Developed a web application using Flask and React
Job Role
Backend Developer
Cleaned Text
professional",resume r2082 resume id r2082 resume text professional resume skill node.js react pytorch experience year education level phd project implemented deep learning model using tensorflow developed web application using flask react job role backend developer cleaned text professional,Experience Years,,4,[],,"['Deep Learning', 'Flask', 'JavaScript', 'Node.js', 'PyTorch', 'React', 'TensorFlow']",[],['JavaScript'],"['Flask', 'Node.js', 'React']","['PyTorch', 'TensorFlow']",[],[],[],[],[],[],"[{'project_name': 'Implemented deep learning models using TensorFlow', 'role': None, 'technologies': ['Deep Learning', 'Flask', 'React', 'TensorFlow'], 'description': 'Developed a web application using Flask and React Job Role Backend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Flask', 'JavaScript', 'Node.js', 'PyTorch', 'React', 'TensorFlow']"
R3208,R3208.docx,docx,"Resume R3208
Resume Id
R3208
Resume Text
Professional
Resume Skills
SQL, NLP, C++, Django
Experience Years
6
Education Level
PhD
Projects
- Built a machine learning model for predicting customer churn
- Created interactive dashboards using Power BI
Job Role
Software Engineer
Cleaned Text
professional",resume r3208 resume id r3208 resume text professional resume skill sql nlp c++ django experience year education level phd project built machine learning model predicting customer churn created interactive dashboard using power bi job role software engineer cleaned text professional,Experience Years,,6,[],,"['C', 'C++', 'Django', 'Machine Learning', 'SQL']",[],"['C', 'C++', 'SQL']",['Django'],[],[],[],[],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Machine Learning'], 'description': 'Created interactive dashboards using Power BI Job Role Software Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'Django', 'Machine Learning', 'SQL']"
R1449,R1449.docx,docx,"Resume R1449
Resume Id
R1449
Resume Text
Professional
Resume Skills
C++, PyTorch, Excel, Cloud Computing, Power BI, React, Flask
Experience Years
10
Education Level
Masters
Projects
- Created interactive dashboards using Power BI
- Built a machine learning model for predicting customer churn
Job Role
Frontend Developer
Cleaned Text
professional",resume r1449 resume id r1449 resume text professional resume skill c++ pytorch excel cloud computing power bi react flask experience year 10 education level master project created interactive dashboard using power bi built machine learning model predicting customer churn job role frontend developer cleaned text professional,Experience Years,,10,[],,"['C', 'C++', 'Flask', 'Machine Learning', 'PyTorch', 'React']",[],"['C', 'C++']","['Flask', 'React']",['PyTorch'],[],[],[],[],[],[],"[{'project_name': 'Created interactive dashboards using Power BI', 'role': None, 'technologies': ['Machine Learning'], 'description': 'Built a machine learning model for predicting customer churn Job Role Frontend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'Flask', 'Machine Learning', 'PyTorch', 'React']"
R983,R983.docx,docx,"Resume R983
Resume Id
R983
Resume Text
Professional
Resume Skills
Docker, Machine Learning, Power BI, Flask, Python
Experience Years
9
Education Level
Bachelors
Projects
- Designed scalable backend systems using Node.js
- Created interactive dashboards using Power BI
- Implemented deep learning models using TensorFlow
Job Role
ML Engineer
Cleaned Text
professional",resume r983 resume id r983 resume text professional resume skill docker machine learning power bi flask python experience year education level bachelor project designed scalable backend system using node.js created interactive dashboard using power bi implemented deep learning model using tensorflow job role ml engineer cleaned text professional,Experience Years,,9,[],,"['Deep Learning', 'Docker', 'Flask', 'JavaScript', 'Machine Learning', 'Node.js', 'Python', 'TensorFlow']",[],"['JavaScript', 'Python']","['Flask', 'Node.js']",['TensorFlow'],[],[],['Docker'],[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['Deep Learning', 'JavaScript', 'Machine Learning', 'Node.js', 'TensorFlow'], 'description': 'Created interactive dashboards using Power BI Implemented deep learning models using TensorFlow Job Role ML Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Docker', 'Flask', 'JavaScript', 'Machine Learning', 'Node.js', 'Python', 'TensorFlow']"
R3478,R3478.docx,docx,"Resume R3478
Resume Id
R3478
Resume Text
Professional
Resume Skills
Deep Learning, Excel, TensorFlow, Django, NLP, Kubernetes
Experience Years
3
Education Level
PhD
Projects
- Designed scalable backend systems using Node.js
- Implemented deep learning models using TensorFlow
- Created interactive dashboards using Power BI
Job Role
Backend Developer
Cleaned Text
professional",resume r3478 resume id r3478 resume text professional resume skill deep learning excel tensorflow django nlp kubernetes experience year education level phd project designed scalable backend system using node.js implemented deep learning model using tensorflow created interactive dashboard using power bi job role backend developer cleaned text professional,Experience Years,,3,[],,"['Deep Learning', 'Django', 'JavaScript', 'Kubernetes', 'Node.js', 'TensorFlow']",[],['JavaScript'],"['Django', 'Node.js']",['TensorFlow'],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Designed scalable backend systems using Node.js', 'role': None, 'technologies': ['Deep Learning', 'JavaScript', 'Node.js', 'TensorFlow'], 'description': 'Implemented deep learning models using TensorFlow Created interactive dashboards using Power BI Job Role Backend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Django', 'JavaScript', 'Kubernetes', 'Node.js', 'TensorFlow']"
R2832,R2832.docx,docx,"Resume R2832
Resume Id
R2832
Resume Text
Professional
Resume Skills
NLP, Power BI, C++, SQL, Python, Cloud Computing, Docker, React
Experience Years
4
Education Level
Bachelors
Projects
- Built a machine learning model for predicting customer churn
- Created interactive dashboards using Power BI
Job Role
Data Analyst
Cleaned Text
professional",resume r2832 resume id r2832 resume text professional resume skill nlp power bi c++ sql python cloud computing docker react experience year education level bachelor project built machine learning model predicting customer churn created interactive dashboard using power bi job role data analyst cleaned text professional,Experience Years,,4,[],,"['C', 'C++', 'Docker', 'Machine Learning', 'Python', 'React', 'SQL']",[],"['C', 'C++', 'Python', 'SQL']",['React'],[],[],[],['Docker'],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Machine Learning'], 'description': 'Created interactive dashboards using Power BI Job Role Data Analyst Cleaned Text professional'}]",[],[],['Education'],[],[],"['C', 'C++', 'Docker', 'Machine Learning', 'Python', 'React', 'SQL']"
R2688,R2688.docx,docx,"Resume R2688
Resume Id
R2688
Resume Text
Professional
Resume Skills
PyTorch, React, Python, Kubernetes, Django, NLP
Experience Years
8
Education Level
Bachelors
Projects
- Developed a web application using Flask and React
Job Role
Data Analyst
Cleaned Text
professional",resume r2688 resume id r2688 resume text professional resume skill pytorch react python kubernetes django nlp experience year education level bachelor project developed web application using flask react job role data analyst cleaned text professional,Experience Years,,8,[],,"['Django', 'Flask', 'Kubernetes', 'Python', 'PyTorch', 'React']",[],['Python'],"['Django', 'Flask', 'React']",['PyTorch'],[],[],['Kubernetes'],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Flask', 'React'], 'description': 'Job Role Data Analyst Cleaned Text professional'}]",[],[],['Education'],[],[],"['Django', 'Flask', 'Kubernetes', 'Python', 'PyTorch', 'React']"
R2555,R2555.docx,docx,"Resume R2555
Resume Id
R2555
Resume Text
Professional
Resume Skills
Flask, Excel, Django, TensorFlow, Node.js, Java, Machine Learning
Experience Years
3
Education Level
Bachelors
Projects
- Created interactive dashboards using Power BI
Job Role
ML Engineer
Cleaned Text
professional",resume r2555 resume id r2555 resume text professional resume skill flask excel django tensorflow node.js java machine learning experience year education level bachelor project created interactive dashboard using power bi job role ml engineer cleaned text professional,Experience Years,,3,[],,"['Django', 'Flask', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'TensorFlow']",[],"['Java', 'JavaScript']","['Django', 'Flask', 'Node.js']",['TensorFlow'],[],[],[],[],[],[],"[{'project_name': 'Created interactive dashboards using Power BI', 'role': None, 'technologies': ['Machine Learning'], 'description': 'Job Role ML Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Django', 'Flask', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'TensorFlow']"
R4197,R4197.docx,docx,"Resume R4197
Resume Id
R4197
Resume Text
Professional
Resume Skills
SQL, Power BI, Java, Excel, Node.js, Python, Cloud Computing
Experience Years
4
Education Level
Bachelors
Projects
- Developed a web application using Flask and React
- Designed scalable backend systems using Node.js
Job Role
Data Analyst
Cleaned Text
professional",resume r4197 resume id r4197 resume text professional resume skill sql power bi java excel node.js python cloud computing experience year education level bachelor project developed web application using flask react designed scalable backend system using node.js job role data analyst cleaned text professional,Experience Years,,4,[],,"['Flask', 'Java', 'JavaScript', 'Node.js', 'Python', 'React', 'SQL']",[],"['Java', 'JavaScript', 'Python', 'SQL']","['Flask', 'Node.js', 'React']",[],[],[],[],[],[],[],"[{'project_name': 'Developed a web application using Flask and React', 'role': None, 'technologies': ['Flask', 'JavaScript', 'Node.js', 'React'], 'description': 'Designed scalable backend systems using Node.js Job Role Data Analyst Cleaned Text professional'}]",[],[],['Education'],[],[],"['Flask', 'Java', 'JavaScript', 'Node.js', 'Python', 'React', 'SQL']"
R2875,R2875.docx,docx,"Resume R2875
Resume Id
R2875
Resume Text
Professional
Resume Skills
React, Deep Learning, Java, Data Analysis, Docker, Node.js, TensorFlow, Django
Experience Years
3
Education Level
Bachelors
Projects
- Built a machine learning model for predicting customer churn
- Created interactive dashboards using Power BI
Job Role
Backend Developer
Cleaned Text
professional",resume r2875 resume id r2875 resume text professional resume skill react deep learning java data analysis docker node.js tensorflow django experience year education level bachelor project built machine learning model predicting customer churn created interactive dashboard using power bi job role backend developer cleaned text professional,Experience Years,,3,[],,"['Deep Learning', 'Django', 'Docker', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'React', 'TensorFlow']",[],"['Java', 'JavaScript']","['Django', 'Node.js', 'React']",['TensorFlow'],[],[],['Docker'],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Machine Learning'], 'description': 'Created interactive dashboards using Power BI Job Role Backend Developer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Django', 'Docker', 'Java', 'JavaScript', 'Machine Learning', 'Node.js', 'React', 'TensorFlow']"
R4407,R4407.docx,docx,"Resume R4407
Resume Id
R4407
Resume Text
Professional
Resume Skills
Deep Learning, Django, SQL
Experience Years
9
Education Level
PhD
Projects
- Built a machine learning model for predicting customer churn
Job Role
Software Engineer
Cleaned Text
professional",resume r4407 resume id r4407 resume text professional resume skill deep learning django sql experience year education level phd project built machine learning model predicting customer churn job role software engineer cleaned text professional,Experience Years,,9,[],,"['Deep Learning', 'Django', 'Machine Learning', 'SQL']",[],['SQL'],['Django'],[],[],[],[],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Machine Learning'], 'description': 'Job Role Software Engineer Cleaned Text professional'}]",[],[],['Education'],[],[],"['Deep Learning', 'Django', 'Machine Learning', 'SQL']"
R3058,R3058.docx,docx,"Resume R3058
Resume Id
R3058
Resume Text
Professional
Resume Skills
Data Analysis, Django, Cloud Computing, Power BI, Machine Learning
Experience Years
5
Education Level
PhD
Projects
- Built a machine learning model for predicting customer churn
- Created interactive dashboards using Power BI
Job Role
Data Scientist
Cleaned Text
professional",resume r3058 resume id r3058 resume text professional resume skill data analysis django cloud computing power bi machine learning experience year education level phd project built machine learning model predicting customer churn created interactive dashboard using power bi job role data scientist cleaned text professional,Experience Years,,5,[],,"['Django', 'Machine Learning']",[],[],['Django'],[],[],[],[],[],[],[],"[{'project_name': 'Built a machine learning model for predicting customer churn', 'role': None, 'technologies': ['Machine Learning'], 'description': 'Created interactive dashboards using Power BI Job Role Data Scientist Cleaned Text professional'}]",[],[],['Education'],['Data Science'],[],"['Data Science', 'Django', 'Machine Learning']"
